station_nbr,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed
7,3/13/2014,M,M,M,M,M,M,M, ,0,0,28.69,30.0763008,12.6,20,13.2
8,3/13/2014,66,34,50,37,45,15,0, ,0,0,29.88,30.8388492,2.5,15,2.5
9,3/13/2014,47,18,33,27,31,32,0,HZ,0,0,28.94,29.77,6.3,15,7.2
10,3/13/2014,65,48,57,27,44,8,0, ,0,0,30.03,30.09,12.3,32,12.6
11,3/13/2014,62,38,50,29,42,15,0, ,0,0,30.02,30.1,10.8,32,11.1
12,3/13/2014,64,44,54,28,43,11,0, ,0,0,30.01,30.09,13.7,33,13.9
13,3/13/2014,60,23,42,12,32,23,0, ,0,0,24.16,29.95,3.4,28,7
14,3/13/2014,70,32,51,20,39,14,0, ,0,0,28.69,30.1,10.8,20,11.6
15,3/13/2014,32,12,22,6,14,43,0,SN BR UP,2.5,0.15,29.03,29.5,16.1,31,16.5
16,3/13/2014,35,15,25,10,18,40,0,SN BR UP,0,0.03,29.24,29.45,14.5,31,15.6
17,3/13/2014,72,29,51,23,41,14,0, ,0,0,29.41,30.11,5.9,21,6.3
18,3/13/2014,69,39,54,25,42,11,0, ,0,0,29.65,30.18,6,18,6.5
19,3/13/2014,38,14,26,17,24,39,0, ,0,0,29.17,29.97,12,21,12.6
20,3/13/2014,69,37,53,24,43,12,0, ,0,0,29.44,30.17,4.6,19,6.9
1,3/14/2014,37,12,25,7,21,40,0, ,0,0,29.88,30.04,8.6,23,9.3
2,3/14/2014,34,9,22,8,19,43,0, ,0,0,28.89,30.03,13.4,23,15.2
3,3/14/2014,73,49,61,28,45,4,0, ,0,0,29.22,29.94,5.6,18,8.8
4,3/14/2014,75,49,62,51,56,3,0, ,0,0,29.34,30.03,4.1,17,5.4
6,3/14/2014,74,42,58,51,55,7,0, ,0,0,29.5,30.03,7.2,18,7.7
7,3/14/2014,M,M,M,M,M,M,M, ,M,0.00001,28.57,29.9505024,6.3,20,9.7
8,3/14/2014,73,48,61,55,58,4,0, ,0,0,29.68,30.6324312,2.6,17,2.6
9,3/14/2014,42,26,34,25,32,31,0, ,0,0,28.94,29.73,14.6,30,15.7
10,3/14/2014,71,43,57,42,50,8,0, ,0,0,30.24,30.25,5.1,12,6.9
11,3/14/2014,68,35,52,42,47,13,0, ,0,0,30.22,30.26,3.8,12,4.3
12,3/14/2014,68,38,53,43,49,12,0, ,0,0,30.22,30.26,4.1,10,4.7
13,3/14/2014,59,25,42,19,33,23,0, ,0,0,24.17,29.94,6.9,16,8.3
14,3/14/2014,73,46,60,27,45,5,0, ,0,0,28.57,29.95,5.2,20,6.7
15,3/14/2014,34,5,20,6,19,45,0, ,0,0,29.62,30.01,3.9,20,5.7
16,3/14/2014,38,10,24,8,22,41,0, ,0,0,29.91,30.02,9.8,23,10.6
17,3/14/2014,75,46,61,31,46,4,0, ,0,0,29.28,29.98,4.6,20,5.9
18,3/14/2014,72,48,60,45,52,5,0, ,0,0,29.49,30.01,11.7,18,12.5
19,3/14/2014,53,38,46,28,37,19,0, ,0,0,28.89,29.65,16.4,25,18.1
20,3/14/2014,74,47,61,45,52,4,0, ,0,0,29.29,30,9.2,17,9.5
1,3/15/2014,54,35,45,27,36,20,0,RA,0,0.01,29.59,29.76,12.1,24,13.4
2,3/15/2014,49,30,40,28,35,25,0,RA,0,0.09,28.66,29.78,14.9,25,16.2
3,3/15/2014,69,43,56,47,52,9,0,TSRA RA BR,0,0.28,29.11,29.85,4.8,16,7.5
4,3/15/2014,74,62,68,61,62,0,3,RA FG+ FG BR,0,0.07,29.1,29.82,2.2,15,3.6
6,3/15/2014,76,58,67,61,62,0,2,RA DZ BR,0,0.05,29.26,29.82,4.2,17,5.4
7,3/15/2014,M,M,M,M,M,M,M,RA,0,0.55,28.46,29.8351872,5.5,16,8.8
8,3/15/2014,78,64,71,66,66,0,6,RA DZ BR,0,0.11,29.47,30.4156923,1.2,16,1.3
9,3/15/2014,31,20,26,12,22,39,0, ,0,0,29.49,30.21,7.5,1,8.3
10,3/15/2014,78,55,67,51,58,0,2, ,0,0,30.09,30.11,4.3,17,6
11,3/15/2014,77,46,62,51,55,3,0, ,0,0,30.09,30.11,3.4,21,5
12,3/15/2014,77,48,63,51,56,2,0, ,0,0,30.09,30.12,3.1,18,4.8
13,3/15/2014,45,23,34,17,30,31,0, ,0,0,24.28,30.08,9.6,35,12.8
14,3/15/2014,64,48,56,49,52,9,0,RA BR,0,0.49,28.45,29.82,4.9,15,8.7
15,3/15/2014,50,32,41,25,34,24,0, ,0,0.00001,29.35,29.73,7.3,25,10.7
16,3/15/2014,55,36,46,29,38,19,0,RA,0,0.01,29.64,29.74,9.9,25,11.6
17,3/15/2014,68,41,55,48,51,10,0,RA BR,0,0.21,29.17,29.88,2.8,17,3.4
18,3/15/2014,67,53,60,55,57,5,0,RA BR,0,1.27,29.3,29.83,7.5,14,9.1
19,3/15/2014,39,22,31,20,27,34,0,SN,0.00001,0.00001,29.42,30.14,8.1,3,12.4
20,3/15/2014,67,52,60,56,58,5,0,RA FG BR HZ,0,0.89,29.1,29.82,5.8,14,7.2
1,3/16/2014,35,19,27,3,21,38,0, ,0,0,29.89,30.09,12,29,13.2
2,3/16/2014,30,19,25,5,19,40,0, ,0.00001,0.00001,28.93,30.08,13.3,30,14.3
3,3/16/2014,53,30,42,35,38,23,0,RA SN BR,0.00001,0.81,29.31,30,18,35,18.3
4,3/16/2014,64,48,56,42,50,9,0, ,0,0,29.25,29.94,10.1,34,10.5
6,3/16/2014,65,48,57,44,51,8,0, ,0,0,29.41,29.92,15.9,34,17.2
7,3/16/2014,M,M,M,M,M,M,M,RA,M,0.22,28.7,30.086784,21.3,35,20.7
8,3/16/2014,70,46,58,50,54,7,0,TSRA RA BR,0,0.17,29.53,30.4776177,11.7,34,14.1
9,3/16/2014,25,11,18,5,16,47,0, ,0,0,29.52,30.36,6,13,8.2
10,3/16/2014,86,64,75,57,63,0,10, ,0,0.00001,29.86,29.85,8,19,12.7
11,3/16/2014,84,57,71,58,61,0,6,RA,0,0.02,29.84,29.85,7.7,20,11.6
12,3/16/2014,84,59,72,56,61,0,7, ,0,0.00001,29.85,29.86,8.6,20,12
13,3/16/2014,61,20,41,15,31,24,0, ,0,0,24.29,30.17,3.2,28,7.5
14,3/16/2014,53,35,44,29,36,21,0,RA BR,0.00001,0.17,28.67,30.05,23.6,35,23.9
15,3/16/2014,33,13,23,6,19,42,0,SN,0.00001,0.00001,29.65,30.09,12.1,31,13.1
16,3/16/2014,36,20,28,5,22,37,0, ,0,0,29.91,30.06,11.3,30,12.1
17,3/16/2014,55,33,44,35,39,21,0,RA BR UP,0,0.92,29.36,30.03,10.6,36,11.3
18,3/16/2014,56,42,49,38,43,16,0, ,0,0,29.46,29.96,17.5,34,17.8
19,3/16/2014,22,16,19,9,17,46,0,SN,0.1,0.00001,29.56,30.35,14.5,5,14.9
20,3/16/2014,57,42,50,38,44,15,0,FG,0,0,29.24,29.94,17.9,33,18.4
1,3/17/2014,30,14,22,-6,15,43,0,UP,0,0.00001,29.98,30.16,6.2,34,7.1
2,3/17/2014,30,11,21,-4,15,44,0, ,0,0,28.96,30.11,4.1,2,5
3,3/17/2014,56,24,40,26,35,25,0, ,0,0,29.07,29.84,5,16,7.9
4,3/17/2014,68,41,55,27,43,10,0, ,0,0,29.19,29.91,1.5,33,5.8
6,3/17/2014,67,42,55,30,43,10,0, ,0,0,29.36,29.91,3.2,34,9.4
7,3/17/2014,M,M,M,M,M,M,M, ,0,0,28.38,29.7513216,10.5,18,10.8
8,3/17/2014,65,42,54,37,45,11,0, ,0,0,29.57,30.5189013,3.9,34,6.3
9,3/17/2014,35,23,29,20,26,36,0,FZRA SN BR,0,0.09,28.92,29.75,12.9,14,13.6
10,3/17/2014,66,61,64,60,62,1,0,TSRA RA BR,0,2.38,29.72,29.73,1.8,7,6.8
11,3/17/2014,65,59,62,61,61,3,0,TS RA BR,0,1.88,29.7,29.73,1.3,8,5.7
12,3/17/2014,66,60,63,60,61,2,0,RA BR,0,2.15,29.7,29.73,1.9,9,4.9
13,3/17/2014,68,36,52,12,35,13,0, ,0,0,23.82,29.48,8.9,25,13.1
14,3/17/2014,62,25,44,27,38,21,0, ,0,0,28.36,29.81,8.6,18,10.7
15,3/17/2014,27,9,18,-3,13,47,0, ,0,0,29.75,30.15,7.3,32,7.7
16,3/17/2014,31,15,23,0,16,42,0, ,0,0,30.01,30.13,5.1,34,6.5
17,3/17/2014,58,25,42,26,37,23,0,BR,0,0,29.13,29.86,3.6,16,5.6
18,3/17/2014,61,36,49,27,40,16,0, ,0,0,29.33,29.88,1.5,18,9.3
19,3/17/2014,32,17,25,15,23,40,0, ,0,0,29.15,29.96,11.2,14,11.9
20,3/17/2014,63,34,49,28,41,16,0, ,0,0,29.13,29.87,1.6,33,7.7
1,3/18/2014,38,12,25,7,21,40,0, ,0,0,30.12,30.32,2.1,3,3.5
2,3/18/2014,37,14,26,4,20,39,0, ,0,0,29.11,30.28,2.8,6,4.5
3,3/18/2014,75,43,59,34,46,6,0, ,0,0,28.86,29.57,13.2,21,22.1
4,3/18/2014,83,47,65,43,53,0,0, ,0,0,29.07,29.76,7.6,18,8.4
6,3/18/2014,82,40,61,46,53,4,0, ,0,0,29.23,29.75,13.3,18,13.6
7,3/18/2014,M,M,M,M,M,M,M, ,0,0,28.27,29.6360064,10.6,23,22.9
8,3/18/2014,81,44,63,53,57,2,0, ,0,0,29.42,30.3640878,9.4,18,9.4
9,3/18/2014,36,29,33,23,29,32,0,SN BR,0,0.1,29,29.76,7.3,5,9.4
10,3/18/2014,63,54,59,52,55,6,0,TSRA RA BR,0,0.61,29.85,29.91,8.7,3,9.7
11,3/18/2014,61,50,56,52,53,9,0,RA DZ BR,0,0.52,29.84,29.92,5.9,3,7.4
12,3/18/2014,63,53,58,51,53,7,0,RA BR VCTS,0,0.54,29.83,29.92,7.4,3,8.5
13,3/18/2014,36,20,28,15,25,37,0,SN FZFG BR BLSN,0,0.02,24.08,29.85,11.7,36,14.9
14,3/18/2014,75,44,60,28,44,5,0,HZ,0,0,28.25,29.59,11.2,24,23.7
15,3/18/2014,38,4,21,3,17,44,0, ,0,0,29.89,30.31,0.4,4,2
16,3/18/2014,35,15,25,11,21,40,0, ,0,0,30.16,30.29,1.8,9,6.1
17,3/18/2014,77,45,61,33,46,4,0, ,0,0,28.93,29.61,10.4,21,15.2
18,3/18/2014,82,49,66,36,50,0,1,BLDU,0,0,29.16,29.67,11.2,19,17.1
19,3/18/2014,41,29,35,28,32,30,0,BR HZ,0,0,29.05,29.85,12.8,13,13.4
20,3/18/2014,82,48,65,38,51,0,0,HZ,0,0,28.97,29.66,9,18,13.5
1,3/19/2014,42,19,31,22,29,34,0,RA BR,0,0.01,30.14,30.26,3.4,10,4.9
2,3/19/2014,42,23,33,19,28,32,0,RA FZRA BR,0.00001,0.28,29.12,30.21,6.4,11,7.8
3,3/19/2014,61,39,50,27,39,15,0, ,0,0,29.42,30.11,10,31,10.9
4,3/19/2014,72,51,62,34,48,3,0,HZ,0,0,29.44,30.09,4.2,2,6.4
6,3/19/2014,70,43,57,38,49,8,0,HZ,0,0,29.59,30.08,10,1,11.5
7,3/19/2014,M,M,M,M,M,M,M, ,0,0,28.8,30.191616,9.6,34,10.9
8,3/19/2014,70,54,62,45,53,3,0,BR HZ,0,0,29.71,30.6633939,5.5,36,7
9,3/19/2014,36,26,31,23,29,34,0,SN BR,0,0.01,29.16,29.91,11,31,11.7
10,3/19/2014,63,55,59,52,55,6,0,BR,0,0,30.08,30.1,4.9,6,5.7
11,3/19/2014,61,48,55,51,53,10,0,DZ FG+ BR,0,0.00001,30.07,30.11,2.6,3,3.3
12,3/19/2014,62,49,56,51,53,9,0,RA FG BR,0,0.00001,30.06,30.11,3.3,3,3.7
13,3/19/2014,55,19,37,8,27,28,0, ,0,0,24.23,30.1,2.1,19,7.1
14,3/19/2014,61,37,49,27,39,16,0, ,0,0,28.78,30.13,12.2,34,13.2
15,3/19/2014,39,13,26,21,26,39,0,RA SN FZFG BR,2,0.22,29.89,30.25,4.2,11,4.7
16,3/19/2014,41,17,29,24,29,36,0,RA BR,0,0.00001,30.16,30.24,6.6,12,8.6
17,3/19/2014,62,35,49,28,40,16,0, ,0,0,29.49,30.13,4.8,32,6.4
18,3/19/2014,66,46,56,32,44,9,0,BLDU,0,0,29.64,30.12,9,34,9.2
19,3/19/2014,40,34,37,31,35,28,0,RA FG BR HZ,0.00001,0.07,29.01,29.74,9.2,29,11.7
20,3/19/2014,66,46,56,32,44,9,0,HZ,0,0,29.42,30.11,10.7,34,10.9
1,3/20/2014,49,34,42,30,37,23,0,RA FG BR,0,0.51,29.57,29.7,8.4,28,10.9
2,3/20/2014,45,30,38,30,34,27,0,FZRA FG FZFG BR,M,0.28,28.62,29.7,10.6,28,13.5
3,3/20/2014,72,37,55,26,43,10,0, ,0,0,29.3,30.04,11.3,18,11.5
4,3/20/2014,76,42,59,37,49,6,0, ,0,0,29.41,30.12,1.2,15,2.2
6,3/20/2014,75,37,56,39,48,9,0, ,0,0,29.58,30.12,1.9,16,3.6
7,3/20/2014,M,M,M,M,M,M,M, ,M,0,28.64,30.0238848,14.3,19,14.9
8,3/20/2014,74,45,60,45,52,5,0, ,0,0,29.78,30.7356402,0.6,17,0.9
9,3/20/2014,44,19,32,26,30,33,0,BR,0,0,29.2,29.99,3.5,17,4.2
10,3/20/2014,77,51,64,51,56,1,0,FG+ BR HZ,0,0.00001,30.03,30.05,2.7,16,5.3
11,3/20/2014,76,47,62,52,55,3,0,FG+,0,0,30.02,30.06,1.5,22,3.5
12,3/20/2014,76,46,61,50,55,4,0,RA FG+ FG BR,0,0,30.02,30.06,1.3,17,2.9
13,3/20/2014,64,26,45,1,31,20,0, ,0,0,24.11,29.87,2.3,11,6.4
14,3/20/2014,73,32,53,27,42,12,0, ,0,0,28.63,30.03,11.4,19,12.1
15,3/20/2014,44,31,38,29,34,27,0,SN BR UP,2.5,0.43,29.35,29.7,7.5,28,8.5
16,3/20/2014,50,35,43,32,38,22,0,RA FG+ BR,0,0.4,29.59,29.67,7.1,28,10.2
17,3/20/2014,74,30,52,27,42,13,0,HZ,0,0,29.36,30.07,5.4,19,5.6
18,3/20/2014,72,41,57,30,46,8,0, ,0,0,29.57,30.1,3.7,18,6.3
19,3/20/2014,45,28,37,23,31,28,0,BR HZ,0,0,29.26,30.01,4.9,28,8.5
20,3/20/2014,73,40,57,31,46,8,0, ,0,0,29.37,30.1,2.8,16,5.7
1,3/21/2014,43,30,37,20,31,28,0, ,0,0,29.67,29.86,13.1,26,13.7
2,3/21/2014,37,26,32,20,28,33,0, ,0,0,28.74,29.89,16.8,28,17.1
3,3/21/2014,77,48,63,35,48,2,0, ,0,0,29.16,29.87,3.2,18,13.2
4,3/21/2014,80,54,67,53,58,0,2,FG BR,0,0,29.22,29.93,4.8,17,6.6
6,3/21/2014,81,48,65,54,58,0,0,DZ FG+ BR,0,0.00001,29.39,29.93,9.6,17,9.8
7,3/21/2014,73,49,61.244908,M,M,3.755092,0, ,0,0,28.51,29.8876032,2.7,22,M
8,3/21/2014,79,54,67,60,63,0,2,BR,0,0,29.59,30.5395431,7.4,18,7.7
9,3/21/2014,45,23,34,26,31,31,0, ,0,0.00001,29.15,29.9,8,30,15.6
10,3/21/2014,78,57,68,48,57,0,3, ,0,0,30.06,30.08,4.3,8,7.1
11,3/21/2014,75,51,63,46,54,2,0, ,0,0,30.05,30.09,4.6,8,5.4
12,3/21/2014,73,53,63,49,56,2,0, ,0,0,30.05,30.1,4.4,6,5.1
13,3/21/2014,46,22,34,16,29,31,0, ,0,0,24.24,30.05,4.2,13,7.6
14,3/21/2014,76,48,62,34,48,3,0, ,0,0,28.5,29.86,1.7,28,14.3
15,3/21/2014,39,21,30,20,28,35,0, ,0,0,29.42,29.84,9.7,28,10.6
16,3/21/2014,44,31,38,20,31,27,0, ,0,0,29.7,29.84,13.1,27,13.4
17,3/21/2014,79,45,62,37,50,3,0, ,0,0,29.21,29.9,1.3,14,8.2
18,3/21/2014,80,53,67,48,57,0,2, ,0,0,29.35,29.88,12.2,17,12.8
19,3/21/2014,41,26,34,29,33,31,0,RA BR HZ,0,0.00001,29.11,29.89,3.7,15,9.1
20,3/21/2014,80,55,68,49,57,0,3, ,0,0,29.15,29.88,9.5,18,9.6
1,3/22/2014,55,25,40,22,32,25,0,RA,0,0.01,29.73,29.89,6.9,25,9.1
2,3/22/2014,51,23,37,23,31,28,0,RA,0,0.00001,28.77,29.88,11.9,27,15.1
3,3/22/2014,58,37,48,27,40,17,0, ,0,0.03,29.47,30.16,14.4,2,14.8
4,3/22/2014,77,61,69,61,64,0,4,BR,0,0,29.27,29.95,0.9,18,3.5
6,3/22/2014,77,60,69,62,65,0,4,DZ BR,0,0.00001,29.44,29.94,2.1,16,6.2
7,3/22/2014,55,41,48,24,39,17,0, ,0,0,28.79,30.15,14.9,3,14.7
8,3/22/2014,82,65,74,67,69,0,9,BR,0,0,29.59,30.5395431,1.2,18,2.6
9,3/22/2014,23,9,16,4,14,49,0, ,0,0,29.67,30.42,15.1,32,15.2
10,3/22/2014,83,66,75,61,65,0,10, ,0,0,29.99,30.01,3.1,20,6.2
11,3/22/2014,82,56,69,62,64,0,4,FG,0,0,29.98,30.01,1.3,21,5.2
12,3/22/2014,83,60,72,62,65,0,7,RA BR,0,0.07,29.98,30.01,2.1,19,5.1
13,3/22/2014,34,24,29,21,25,36,0,SN FZFG BR,0,0.02,24.31,30.21,3,35,9.4
14,3/22/2014,56,43,50,26,40,15,0, ,0,0.00001,28.77,30.12,16.5,3,16.7
15,3/22/2014,44,18,31,22,28,34,0, ,0.00001,0.02,29.5,29.87,2.8,24,5.5
16,3/22/2014,55,25,40,24,33,25,0,RA,0,0.01,29.76,29.86,6.4,26,9.6
17,3/22/2014,59,43,51,29,41,14,0,RA,0,0.04,29.52,30.18,14.2,2,14.4
18,3/22/2014,67,51,59,46,52,6,0,BR,0,0,29.5,30,7.1,1,9.3
19,3/22/2014,39,23,31,19,29,34,0,SN,0.00001,0.00001,29.46,30.18,11.9,31,12.4
20,3/22/2014,67,52,60,50,54,5,0,BR,0,0,29.3,29.99,6.1,36,8.9
1,3/23/2014,43,17,30,11,27,35,0, ,0,0,29.8,29.98,8.5,30,10.8
2,3/23/2014,34,19,27,12,25,38,0, ,0,0,28.84,29.96,10.7,30,12
3,3/23/2014,49,30,40,21,33,25,0, ,0,0,29.63,30.37,10.9,1,11.3
4,3/23/2014,61,47,54,42,48,11,0, ,0,0,29.51,30.19,8.5,1,9.3
6,3/23/2014,61,48,55,44,49,10,0, ,0,0.00001,29.67,30.18,17.8,1,18.2
7,3/23/2014,49,29,39,19,32,26,0, ,0,0,28.95,30.36,9.9,1,11.5
8,3/23/2014,65,50,58,50,53,7,0,RA DZ VCTS,0,0,29.79,30.7459611,8.7,36,8.8
9,3/23/2014,25,9,17,6,15,48,0, ,0,0,29.66,30.48,6,31,6.7
10,3/23/2014,82,60,71,56,62,0,6, ,0,0.00001,29.95,29.98,7.8,27,8.4
11,3/23/2014,80,53,67,56,60,0,2,BR,0,0,29.94,29.98,6.2,28,6.9
12,3/23/2014,83,59,71,55,62,0,6, ,0,0.00001,29.93,29.98,5.6,28,6.3
13,3/23/2014,59,17,38,10,29,27,0, ,0,0,24.26,30.14,3.8,30,9.3
14,3/23/2014,51,32,42,19,33,23,0, ,0,0,28.92,30.34,8.9,1,10.5
15,3/23/2014,35,14,25,12,23,40,0, ,0,0,29.57,29.98,9.5,32,10.9
16,3/23/2014,44,19,32,13,27,33,0, ,0,0,29.82,29.95,7.8,30,10.3
17,3/23/2014,51,32,42,23,34,23,0, ,0,0,29.68,30.38,9.4,2,9.8
18,3/23/2014,59,47,53,31,43,12,0, ,0,0,29.73,30.24,11.3,2,11.6
19,3/23/2014,29,16,23,6,19,42,0, ,0,0,29.64,30.4,7.7,33,8.1
20,3/23/2014,59,44,52,33,44,13,0, ,0,0,29.52,30.23,9.8,2,10.4
1,3/24/2014,31,14,23,-2,17,42,0, ,0,0,29.96,30.13,8.5,31,9.8
2,3/24/2014,28,11,20,-2,15,45,0, ,0,0,28.96,30.11,9.6,31,10.6
3,3/24/2014,61,26,44,26,36,21,0, ,0,0,29.47,30.21,3.9,36,8.3
4,3/24/2014,66,50,58,43,50,7,0, ,0,0,29.41,30.12,1,10,2.7
6,3/24/2014,65,45,55,44,50,10,0, ,0,0,29.59,30.11,3.4,4,5.6
7,3/24/2014,65,33,49,24,38,16,0, ,0,0,28.78,30.18,0.2,3,10.5
8,3/24/2014,62,50,56,49,52,9,0,VCTS,0,0,29.75,30.7046775,0.3,1,0.3
9,3/24/2014,31,14,23,13,19,42,0,SN BR,0,0.01,29.42,30.25,6.9,30,8.9
10,3/24/2014,68,60,64,50,56,1,0, ,0,0.00001,30.03,30.05,16,3,16.7
11,3/24/2014,64,56,60,50,54,5,0, ,0,0,30.03,30.06,12.2,4,12.8
12,3/24/2014,67,59,63,50,55,2,0,RA,0,0.00001,30.01,30.05,12.4,4,13.1
13,3/24/2014,44,21,33,19,27,32,0, ,0,0,24.34,30.23,2.5,2,4.6
14,3/24/2014,66,28,47,25,38,18,0,HZ,0,0,28.77,30.17,2,1,11.1
15,3/24/2014,27,9,18,0,14,47,0, ,0,0,29.72,30.11,7.4,31,8.1
16,3/24/2014,32,13,23,-1,17,42,0, ,0,0,29.98,30.1,9.8,33,10.2
17,3/24/2014,62,27,45,28,37,20,0, ,0,0,29.52,30.22,2.7,3,6.2
18,3/24/2014,67,41,54,33,45,11,0, ,0,0,29.61,30.13,1.7,8,4.4
19,3/24/2014,35,18,27,10,22,38,0,SN,0.4,0.01,29.42,30.24,7.9,27,9.3
20,3/24/2014,68,37,53,33,45,12,0, ,0,0,29.41,30.12,1.8,9,3.5
1,3/25/2014,38,16,27,7,22,38,0, ,0,0,29.93,30.07,3.9,21,7.7
2,3/25/2014,34,12,23,7,20,42,0, ,0,0,28.92,30.04,4.6,23,7.4
3,3/25/2014,51,27,39,23,33,26,0,BR,0,0,29.58,30.33,4.4,1,8.1
4,3/25/2014,69,44,57,37,48,8,0, ,0,0,29.54,30.24,2.9,5,5.2
6,3/25/2014,68,37,53,39,47,12,0, ,0,0,29.7,30.23,6.1,3,7.7
7,3/25/2014,56,28,42,23,35,23,0, ,0,0,28.89,30.31,2.5,7,5.2
8,3/25/2014,69,43,56,43,50,9,0,BR,0,0,29.86,30.8182074,1.7,3,2
9,3/25/2014,24,10,17,3,14,48,0, ,0,0,29.46,30.27,12.1,32,12.6
10,3/25/2014,76,51,64,40,52,1,0, ,0,0,29.87,29.91,13.8,31,15
11,3/25/2014,73,47,60,40,51,5,0, ,0,0.00001,29.86,29.92,12.1,31,13.5
12,3/25/2014,76,50,63,41,53,2,0, ,0,0,29.85,29.91,12.6,31,14.2
13,3/25/2014,63,18,41,20,32,24,0, ,0,0,24.18,30.04,4.1,15,6.9
14,3/25/2014,58,29,44,24,37,21,0, ,0,0,28.87,30.29,3.7,3,7.3
15,3/25/2014,34,5,20,9,18,45,0, ,0,0,29.68,30.06,2.3,22,4.3
16,3/25/2014,37,15,26,9,23,39,0, ,0,0.00001,29.96,30.05,2.7,17,7.3
17,3/25/2014,53,28,41,25,35,24,0,BR,0,0,29.64,30.35,3.7,5,5.4
18,3/25/2014,64,43,54,25,41,11,0, ,0,0,29.75,30.28,7.4,6,9.5
19,3/25/2014,27,17,22,6,18,43,0, ,0,0,29.38,30.15,12,30,12.6
20,3/25/2014,64,40,52,26,42,13,0, ,0,0,29.54,30.27,5.8,7,7.8
1,3/26/2014,33,21,27,6,23,38,0, ,0,0,29.59,29.78,17.6,33,19.4
2,3/26/2014,31,17,24,5,20,41,0, ,0,0,28.64,29.78,17.5,33,20.8
3,3/26/2014,54,34,44,30,39,21,0,RA,0,0.18,29.24,30.03,16.5,16,17
4,3/26/2014,66,54,60,48,53,5,0,RA HZ,0,0.00001,29.34,30.06,9.2,16,10
6,3/26/2014,68,51,60,49,54,5,0,RA,0,0.00001,29.54,30.07,13.5,16,13.8
7,3/26/2014,56,42,49,34,41,16,0,RA BR,0,0.21,28.51,29.95,24.3,16,24.6
8,3/26/2014,65,52,59,54,56,6,0,RA DZ,0,0.05,29.75,30.7046775,6.4,15,5.9
9,3/26/2014,40,11,26,16,25,39,0, ,0,0,29.08,29.92,15.7,15,15.8
10,3/26/2014,60,42,51,22,40,14,0, ,0,0,30.22,30.27,5.8,36,10.9
11,3/26/2014,59,36,48,26,38,17,0, ,0,0,30.22,30.27,3,35,6.2
12,3/26/2014,58,40,49,27,40,16,0, ,0,0,30.21,30.27,5,35,7.6
13,3/26/2014,65,33,49,18,37,16,0, ,0,0,23.78,29.44,11.8,23,12.8
14,3/26/2014,56,37,47,36,41,18,0,RA BR HZ,0,0.25,28.51,29.96,18.9,16,19.1
15,3/26/2014,31,19,25,9,21,40,0, ,0,0,29.41,29.82,17,33,17.9
16,3/26/2014,34,22,28,7,23,37,0,UP,0,0.00001,29.6,29.73,19,33,21.7
17,3/26/2014,55,32,44,32,40,21,0,RA,0,0.22,29.31,30.05,11.3,17,11.7
18,3/26/2014,62,46,54,39,47,11,0,RA,0,0.02,29.49,30.05,16.3,15,17.1
19,3/26/2014,38,15,27,11,23,38,0, ,0,0,29.37,30.18,8.4,19,10.2
20,3/26/2014,63,40,52,40,47,13,0,HZ,0,0.02,29.28,30.04,12.5,15,12.8
1,3/27/2014,43,19,31,-1,23,34,0, ,0,0,30.06,30.25,9,27,10.6
2,3/27/2014,40,15,28,2,21,37,0, ,0,0,29.08,30.21412,10.2,27,12.7
3,3/27/2014,81,50,66,44,53,0,1, ,0,0,28.94,29.65,14.5,19,22.6
4,3/27/2014,82,61,72,62,65,0,7,BR,0,0.01,29.1,29.82,6.1,17,7.5
6,3/27/2014,80,62,71,63,65,0,6,DZ BR,0,0.00001,29.26,29.81,12.8,18,12.9
7,3/27/2014,81,53,67,41,53,0,2, ,0,0,28.29,29.65,12,21,21.4
8,3/27/2014,77,63,70,67,68,0,5,DZ BR,0,0.02,29.48,30.4260132,9.1,17,9.5
9,3/27/2014,40,31,36,31,33,29,0,RA SN BR UP,0,0.37,28.82,29.5817126,2.8,8,10.4
10,3/27/2014,70,52,61,46,54,4,0, ,0,0,30.28,30.3,7.3,11,8.6
11,3/27/2014,68,41,55,47,51,10,0, ,0,0,30.27,30.31,5.1,11,5.7
12,3/27/2014,69,44,57,47,53,8,0, ,0,0,30.27,30.31,4.8,12,5.4
13,3/27/2014,55,34,45,19,34,20,0, ,0,0,23.92,29.59,7.8,32,10.8
14,3/27/2014,82,56,69,43,54,0,4, ,0,0,28.28,29.65,11.2,21,21.2
15,3/27/2014,39,16,28,4,22,37,0, ,0,0,29.81,30.22,7,28,10.2
16,3/27/2014,45,20,33,3,24,32,0, ,0,0,30.08,30.22,8,27,11
17,3/27/2014,82,54,68,46,55,0,3, ,0,0,29,29.69,11.9,20,16.7
18,3/27/2014,82,58,70,59,62,0,5,RA DZ BR HZ,0,0.04,29.22,29.76,13.5,18,13.8
19,3/27/2014,49,35,42,34,38,23,0,RA DZ SN BR,0.00001,0.46,28.86,29.68,12.7,19,13
20,3/27/2014,82,58,70,59,63,0,5,RA BR HZ,0,0.00001,29.03,29.76,10.6,17,11.3
1,3/28/2014,56,35,46,33,40,19,0,RA BR,0,0.03,29.92,30.06,9,21,9.4
2,3/28/2014,51,31,41,36,39,24,0,RA BR,0,0.11,28.96,30.06,14.5,23,15
